----------------------------------------------------
1 , Toomie'sThaibyMeeChoke , 306. Curry Noodles , $10.95
1 , Toomie'sThaibyMeeChoke , 307. Noodles in Gravy Sauce , $9.95
1 , Toomie'sThaibyMeeChoke , 308. Spicy Thai Spaghetti , $9.95
1 , Toomie'sThaibyMeeChoke , 309. Thai Fried Rice , $9.95
1 , Toomie'sThaibyMeeChoke , 310. Spicy Fried Rice , $9.95
1 , Toomie'sThaibyMeeChoke , 311. Pineapple Fried Rice , $9.95
1 , Toomie'sThaibyMeeChoke , 312. Fried Rice with Chinese Sausage , $9.95
1 , Toomie'sThaibyMeeChoke , 213. Red Curry , $9.95
1 , Toomie'sThaibyMeeChoke , 214. Green Curry , $9.95
1 , Toomie'sThaibyMeeChoke , 215. Yellow Curry , $9.95
1 , Toomie'sThaibyMeeChoke , 216. Mussamun Curry , $9.95
1 , Toomie'sThaibyMeeChoke , 217. Panang Curry , $9.95
1 , Toomie'sThaibyMeeChoke , 218. Pumpkin Curry Chicken , $12.95
1 , Toomie'sThaibyMeeChoke , 219. Duck Curry , $16.95
1 , Toomie'sThaibyMeeChoke , S1. Special String Beans , $13.95
1 , Toomie'sThaibyMeeChoke , S2. Flaming Beef , $15.95
1 , Toomie'sThaibyMeeChoke , S3. Lemongrass Fried Chicken , $13.95
1 , Toomie'sThaibyMeeChoke , S4. Lemongrass Barbeque Chicken , $13.95
1 , Toomie'sThaibyMeeChoke , S5. Duck Curry , $16.95
1 , Toomie'sThaibyMeeChoke , S6. Spicy Thai Basil Duck , $16.95
1 , Toomie'sThaibyMeeChoke , S7. Crispy Duck , $16.95
1 , Toomie'sThaibyMeeChoke , S8. Crispy Ginger Duck , $16.95
1 , Toomie'sThaibyMeeChoke , S9. Crispy Duck with Peanut Sauce , $16.95
1 , Toomie'sThaibyMeeChoke , Steamed White Rice , $1.50
1 , Toomie'sThaibyMeeChoke , Steamed Brown Rice , $2.50
1 , Toomie'sThaibyMeeChoke , Sticky Rice , $2.50
1 , Toomie'sThaibyMeeChoke , Peanut Sauce , $2.00
1 , Toomie'sThaibyMeeChoke , Cucumber Salad , $2.00
1 , Toomie'sThaibyMeeChoke , Steamed Mix Vegetables , $4.50
1 , Toomie'sThaibyMeeChoke , Sweet Sticky Rice with Mango , $6.95
1 , Toomie'sThaibyMeeChoke , Sweet Sticky Rice with Coconut Ice Cream , $4.95
1 , Toomie'sThaibyMeeChoke , Fried Banana with Coconut Ice Cream , $4.95
1 , Toomie'sThaibyMeeChoke , Fried Banana with Honey , $3.95
1 , Toomie'sThaibyMeeChoke , Homemade Coconut Ice Cream , $3.95
1 , Toomie'sThaibyMeeChoke , Fried Banana Cheesecake , $7.95
-----------------------------------------------------
----------------------------------------------------
2 , NewYorkPizza , Bottled Water , $1.10
2 , NewYorkPizza , 2 Liter Soda , $3.00
2 , NewYorkPizza , Tossed Green Salad , $3.75
2 , NewYorkPizza , Greek Salad , $4.50
2 , NewYorkPizza , Caesar Salad , $4.50
2 , NewYorkPizza , New York Salad , $5.50
2 , NewYorkPizza , Pasta Your Way , $5.99
2 , NewYorkPizza , Tikka Kabob , $12.99
2 , NewYorkPizza , Chicken Kabob , $11.99
2 , NewYorkPizza , Buffalo Wings (12 Piece) , $9.50
2 , NewYorkPizza , BBQ Wings (12 Piece) , $9.50
2 , NewYorkPizza , Garlic Bread , $2.99
2 , NewYorkPizza , Mozzarella Sticks , $7.99
-----------------------------------------------------
----------------------------------------------------
3 , Gim'sChineseKitchen , 78. Pot Stickers , $6.95
3 , Gim'sChineseKitchen , 85. Crab Rangoon , $6.95
3 , Gim'sChineseKitchen , 52. BBQ Pork Fried Rice , $6.25
3 , Gim'sChineseKitchen , 106. Chicken Chow Mein , $6.95
3 , Gim'sChineseKitchen , Dinner Special for 1 , $8.95
3 , Gim'sChineseKitchen , Dinner Special for 2 , $19.95
3 , Gim'sChineseKitchen , Dinner Special for 3 , $26.95
3 , Gim'sChineseKitchen , 203. Beef Broccoli , $8.25
3 , Gim'sChineseKitchen , 241. General Chicken , $7.95
3 , Gim'sChineseKitchen , 251. Orange Chicken , $7.95
3 , Gim'sChineseKitchen , Lite Soda , $3.50
3 , Gim'sChineseKitchen , 268. Soft Drink , $1.00
3 , Gim'sChineseKitchen , 70. Pu Pu Tray , $9.95
3 , Gim'sChineseKitchen , 71. Chinese Chicken Salad , $8.25
3 , Gim'sChineseKitchen , 72. Fried Wonton with Sweet and Sour Sauce , $4.25
3 , Gim'sChineseKitchen , 73. Half Roasted Duck , $9.95
3 , Gim'sChineseKitchen , 74. Deep Fried Chicken Wings , $7.25
3 , Gim'sChineseKitchen , 75. Fried Chicken Drumsticks , $7.25
3 , Gim'sChineseKitchen , 76. Paper Wrap Chicken , $7.95
3 , Gim'sChineseKitchen , 77. Pork Buns , $3.95
3 , Gim'sChineseKitchen , 78. Pot Stickers , $6.95
3 , Gim'sChineseKitchen , 79. Vegetable Egg Rolls , $4.95
3 , Gim'sChineseKitchen , 80. Crispy Egg Rolls , $4.95
3 , Gim'sChineseKitchen , 81. Shrimp Egg Rolls , $6.95
3 , Gim'sChineseKitchen , 82. Fried Banana , $4.95
3 , Gim'sChineseKitchen , 83. Fried Fresh Prawns , $7.55
3 , Gim'sChineseKitchen , 84. Fried Tofu , $4.55
3 , Gim'sChineseKitchen , 85. Crab Rangoon , $6.95
3 , Gim'sChineseKitchen , 86. Fried Siu Mei , $6.95
3 , Gim'sChineseKitchen , 87. Salt and Pepper Chicken Wings , $7.55
3 , Gim'sChineseKitchen , 88. Combo , $8.25
3 , Gim'sChineseKitchen , 89. Salt and Pepper Calamari , $8.25
3 , Gim'sChineseKitchen , 1. Gims Wonton Soup , $6.95
3 , Gim'sChineseKitchen , 2. BBQ Pork Wonton Soup , $5.95
3 , Gim'sChineseKitchen , 3. Beef Wonton Soup , $6.55
3 , Gim'sChineseKitchen , 4. Chicken Wonton Soup , $5.95
3 , Gim'sChineseKitchen , 5. Shrimp Wonton Soup , $6.55
3 , Gim'sChineseKitchen , 6. Vegetable Wonton Soup , $5.95
3 , Gim'sChineseKitchen , 7. Beef Wonton with Gravy Only , $6.55
3 , Gim'sChineseKitchen , 8. Chicken Wonton with Gravy Only , $6.55
3 , Gim'sChineseKitchen , 9. Chicken Corn Soup , $5.95
3 , Gim'sChineseKitchen , 10. Crab Meat Corn Soup , $6.55
3 , Gim'sChineseKitchen , 11. Mixed Vegetable Soup , $5.95
3 , Gim'sChineseKitchen , 12. Seaweed Soup , $6.25
3 , Gim'sChineseKitchen , 13. Gim's Noodles Soup , $6.95
3 , Gim'sChineseKitchen , 14. BBQ Pork Noodles Soup , $5.95
3 , Gim'sChineseKitchen , 15. Beef Noodles Soup , $6.55
3 , Gim'sChineseKitchen , 16. Chicken Noodles Soup , $5.95
3 , Gim'sChineseKitchen , 17. Vegetable Noodles Soup , $5.95
3 , Gim'sChineseKitchen , 18. Wonton and Noodles Soup , $5.95
3 , Gim'sChineseKitchen , 19. Tofu and Crab Meat Soup , $6.55
3 , Gim'sChineseKitchen , 20. Egg Flower Soup , $5.95
3 , Gim'sChineseKitchen , 21. Hot and Sour Soup , $6.25
3 , Gim'sChineseKitchen , 22. Seafood Soup , $6.95
3 , Gim'sChineseKitchen , 30. Gims's Egg Foo Yong , $7.95
